Q0,Y0,q0,C0,Q1,Y1,q1,C1,Q2,Y2,q2,C2,Q3,Y3,q3,C3,Q4,Y4,q4,C4,Q5,Y5,q5,C5,Q6,Y6,q6,C6,Q7,Y7,q7,C7,Q8,Y8,q8,C8,Q9,Y9,q9,C9,Q10,Y10,q10,C10,Q11,Y11,q11,C11,Q12,Y12,q12,C12,Q13,Y13,q13,C13,Q14,Y14,q14,C14,Q15,Y15,q15,C15,Q16,Y16,q16,C16,Q17,Y17,q17,C17,Q18,Y18,q18,C18,Q19,Y19,q19,C19,paidOff,forgiven,penalty
25.300000,47.707560,3.077477,44.630083,23.166213,52.788313,3.077477,49.710836,20.952837,64.488066,3.077477,61.410590,18.656901,55.059150,3.077477,51.981674,16.275327,69.846502,3.077477,66.769025,13.804920,89.455544,3.077477,86.378067,11.242367,98.556394,3.077477,95.478918,8.584231,112.905939,3.077477,109.828463,5.826946,111.481256,3.077477,108.403779,2.966814,98.494272,3.077477,95.416796,0,81.139643,0,81.139643,0,74.178566,0,74.178566,0,67.276724,0,67.276724,0,65.543498,0,65.543498,0,80.147905,0,80.147905,0,79.799288,0,79.799288,0,84.145912,0,84.145912,0,70.784145,0,70.784145,0,73.625630,0,73.625630,0,80.940828,0,80.940828,1,0.000000,0.000000
25.300000,51.473926,3.077477,48.396450,23.166213,45.392026,3.077477,42.314549,20.952837,35.647641,3.077477,32.570165,18.656901,44.438919,3.077477,41.361443,16.275327,60.063010,3.077477,56.985533,13.804920,61.379830,3.077477,58.302354,11.242367,70.710380,3.077477,67.632903,8.584231,61.024209,3.077477,57.946732,5.826946,53.398802,3.077477,50.321326,2.966814,48.465154,3.077477,45.387677,0,60.999770,0,60.999770,0,55.331027,0,55.331027,0,45.673477,0,45.673477,0,46.115878,0,46.115878,0,40.058970,0,40.058970,0,39.449755,0,39.449755,0,37.730710,0,37.730710,0,42.821938,0,42.821938,0,42.776778,0,42.776778,0,36.360768,0,36.360768,1,0.000000,0.000000
25.300000,51.794131,3.077477,48.716654,23.166213,61.536255,3.077477,58.458778,20.952837,56.379429,3.077477,53.301953,18.656901,73.174609,3.077477,70.097132,16.275327,87.615991,3.077477,84.538515,13.804920,89.073076,3.077477,85.995600,11.242367,110.988452,3.077477,107.910975,8.584231,79.578848,3.077477,76.501372,5.826946,91.821430,3.077477,88.743954,2.966814,76.218690,3.077477,73.141214,0,89.741200,0,89.741200,0,81.263434,0,81.263434,0,70.091781,0,70.091781,0,73.018153,0,73.018153,0,65.983408,0,65.983408,0,74.393094,0,74.393094,0,61.970715,0,61.970715,0,53.972028,0,53.972028,0,56.810323,0,56.810323,0,61.568303,0,61.568303,1,0.000000,0.000000
25.300000,43.831547,3.077477,40.754071,23.166213,61.134522,3.077477,58.057046,20.952837,64.297112,3.077477,61.219636,18.656901,77.066077,3.077477,73.988600,16.275327,84.230112,3.077477,81.152635,13.804920,64.552521,3.077477,61.475044,11.242367,80.313765,3.077477,77.236288,8.584231,56.849151,3.077477,53.771675,5.826946,72.852094,3.077477,69.774618,2.966814,78.643135,3.077477,75.565658,0,80.565085,0,80.565085,0,101.341002,0,101.341002,0,81.921650,0,81.921650,0,79.457820,0,79.457820,0,85.020160,0,85.020160,0,81.964442,0,81.964442,0,86.982973,0,86.982973,0,96.067832,0,96.067832,0,105.265280,0,105.265280,0,118.913024,0,118.913024,1,0.000000,0.000000
25.300000,52.447194,3.077477,49.369718,23.166213,40.486604,3.077477,37.409127,20.952837,46.754443,3.077477,43.676966,18.656901,47.265089,3.077477,44.187613,16.275327,52.667635,3.077477,49.590159,13.804920,55.707708,3.077477,52.630231,11.242367,63.998814,3.077477,60.921337,8.584231,73.452861,3.077477,70.375385,5.826946,81.064853,3.077477,77.987376,2.966814,101.364204,3.077477,98.286727,0,108.092504,0,108.092504,0,114.915654,0,114.915654,0,123.958746,0,123.958746,0,83.696489,0,83.696489,0,68.559082,0,68.559082,0,67.782061,0,67.782061,0,70.803883,0,70.803883,0,65.857840,0,65.857840,0,62.580804,0,62.580804,0,74.088399,0,74.088399,1,0.000000,0.000000
25.300000,57.447039,3.077477,54.369563,23.166213,58.044708,3.077477,54.967231,20.952837,72.205426,3.077477,69.127950,18.656901,69.399741,3.077477,66.322265,16.275327,73.202542,3.077477,70.125066,13.804920,64.926270,3.077477,61.848793,11.242367,61.012287,3.077477,57.934810,8.584231,48.077655,3.077477,45.000178,5.826946,57.212457,3.077477,54.134981,2.966814,59.514545,3.077477,56.437069,0,60.267171,0,60.267171,0,60.269548,0,60.269548,0,53.057372,0,53.057372,0,75.837234,0,75.837234,0,53.937420,0,53.937420,0,54.108444,0,54.108444,0,39.708177,0,39.708177,0,40.662318,0,40.662318,0,46.537794,0,46.537794,0,46.477114,0,46.477114,1,0.000000,0.000000
25.300000,59.822630,3.077477,56.745154,23.166213,69.864614,3.077477,66.787137,20.952837,71.652244,3.077477,68.574768,18.656901,67.566434,3.077477,64.488957,16.275327,50.919583,3.077477,47.842107,13.804920,60.125210,3.077477,57.047733,11.242367,63.496867,3.077477,60.419391,8.584231,56.186013,3.077477,53.108536,5.826946,65.697037,3.077477,62.619560,2.966814,74.071668,3.077477,70.994192,0,58.222339,0,58.222339,0,45.454409,0,45.454409,0,30.328351,0,30.328351,0,24.646005,0,24.646005,0,29.078380,0,29.078380,0,26.660041,0,26.660041,0,18.261982,0,18.261982,0,18.363673,0,18.363673,0,16.427443,0,16.427443,0,19.569262,0,19.569262,1,0.000000,0.000000
25.300000,60.151672,3.077477,57.074195,23.166213,71.036992,3.077477,67.959515,20.952837,70.294124,3.077477,67.216647,18.656901,72.842028,3.077477,69.764552,16.275327,66.042812,3.077477,62.965336,13.804920,65.798608,3.077477,62.721131,11.242367,74.604382,3.077477,71.526906,8.584231,68.727068,3.077477,65.649591,5.826946,65.604439,3.077477,62.526963,2.966814,80.351247,3.077477,77.273771,0,78.800439,0,78.800439,0,72.942364,0,72.942364,0,62.993575,0,62.993575,0,69.862294,0,69.862294,0,68.394524,0,68.394524,0,51.180491,0,51.180491,0,44.981242,0,44.981242,0,42.564908,0,42.564908,0,39.432599,0,39.432599,0,34.761043,0,34.761043,1,0.000000,0.000000
25.300000,65.021417,3.077477,61.943941,23.166213,63.186463,3.077477,60.108987,20.952837,69.242176,3.077477,66.164699,18.656901,73.568009,3.077477,70.490532,16.275327,56.048143,3.077477,52.970667,13.804920,57.047390,3.077477,53.969913,11.242367,64.831835,3.077477,61.754358,8.584231,59.188305,3.077477,56.110829,5.826946,59.095761,3.077477,56.018285,2.966814,54.273071,3.077477,51.195594,0,53.956171,0,53.956171,0,54.559541,0,54.559541,0,62.189905,0,62.189905,0,56.974435,0,56.974435,0,60.348480,0,60.348480,0,54.894170,0,54.894170,0,50.058968,0,50.058968,0,45.463784,0,45.463784,0,43.856395,0,43.856395,0,38.010233,0,38.010233,1,0.000000,0.000000
25.300000,49.847907,3.077477,46.770430,23.166213,51.427749,3.077477,48.350273,20.952837,60.364136,3.077477,57.286659,18.656901,61.471364,3.077477,58.393887,16.275327,72.517967,3.077477,69.440490,13.804920,63.231712,3.077477,60.154235,11.242367,80.325722,3.077477,77.248246,8.584231,69.997129,3.077477,66.919652,5.826946,79.303530,3.077477,76.226054,2.966814,92.678676,3.077477,89.601199,0,78.649050,0,78.649050,0,110.861256,0,110.861256,0,104.958031,0,104.958031,0,79.448270,0,79.448270,0,71.681509,0,71.681509,0,59.384264,0,59.384264,0,58.664897,0,58.664897,0,62.105388,0,62.105388,0,56.151167,0,56.151167,0,69.225745,0,69.225745,1,0.000000,0.000000
