Q0,Y0,q0,C0,Q1,Y1,q1,C1,Q2,Y2,q2,C2,Q3,Y3,q3,C3,Q4,Y4,q4,C4,Q5,Y5,q5,C5,Q6,Y6,q6,C6,Q7,Y7,q7,C7,Q8,Y8,q8,C8,Q9,Y9,q9,C9,Q10,Y10,q10,C10,Q11,Y11,q11,C11,Q12,Y12,q12,C12,Q13,Y13,q13,C13,Q14,Y14,q14,C14,Q15,Y15,q15,C15,Q16,Y16,q16,C16,Q17,Y17,q17,C17,Q18,Y18,q18,C18,Q19,Y19,q19,C19,paidOff,forgiven,penalty
57.500000,62.739295,6.994265,55.745031,52.650485,69.420896,6.994265,62.426631,47.620083,84.807017,6.994265,77.812752,42.402048,72.407231,6.994265,65.412966,36.989379,91.853792,6.994265,84.859528,31.374818,117.641267,6.994265,110.647002,25.550834,129.609621,6.994265,122.615356,19.509615,148.480432,6.994265,141.486167,13.243059,146.606858,6.994265,139.612593,6.742760,129.527926,6.994265,122.533661,0,106.705185,0,106.705185,0,97.550807,0,97.550807,0,88.474327,0,88.474327,0,86.194995,0,86.194995,0,105.400971,0,105.400971,0,104.942510,0,104.942510,0,110.658672,0,110.658672,0,93.086869,0,93.086869,0,96.823651,0,96.823651,0,106.443729,0,106.443729,1,0.000000,0.000000
57.500000,67.692371,6.994265,60.698107,52.650485,59.694181,6.994265,52.699916,47.620083,46.879528,6.994265,39.885264,42.402048,58.440769,6.994265,51.446504,36.989379,78.987710,6.994265,71.993446,31.374818,80.719435,6.994265,73.725171,25.550834,92.989862,6.994265,85.995597,19.509615,80.251765,6.994265,73.257500,13.243059,70.223739,6.994265,63.229474,6.742760,63.735592,6.994265,56.741328,0,80.219626,0,80.219626,0,72.764771,0,72.764771,0,60.064312,0,60.064312,0,60.646105,0,60.646105,0,52.680782,0,52.680782,0,51.879615,0,51.879615,0,49.618932,0,49.618932,0,56.314308,0,56.314308,0,56.254920,0,56.254920,0,47.817347,0,47.817347,1,0.000000,0.000000
57.500000,68.113466,6.994265,61.119202,52.650485,80.925147,6.994265,73.930882,47.620083,74.143505,6.994265,67.149240,42.402048,96.230523,6.994265,89.236258,36.989379,115.222107,6.994265,108.227842,31.374818,117.138291,6.994265,110.144026,25.550834,145.958781,6.994265,138.964516,19.509615,104.652615,6.994265,97.658350,13.243059,120.752599,6.994265,113.758334,6.742760,100.233736,6.994265,93.239471,0,118.016928,0,118.016928,0,106.867981,0,106.867981,0,92.176355,0,92.176355,0,96.024771,0,96.024771,0,86.773513,0,86.773513,0,97.832929,0,97.832929,0,81.496497,0,81.496497,0,70.977577,0,70.977577,0,74.710164,0,74.710164,0,80.967293,0,80.967293,1,0.000000,0.000000
57.500000,57.642026,6.994265,50.647761,52.650485,80.396836,6.994265,73.402571,47.620083,84.555897,6.994265,77.561632,42.402048,101.348117,6.994265,94.353852,36.989379,110.769402,6.994265,103.775137,31.374818,84.891780,6.994265,77.897515,25.550834,105.619089,6.994265,98.624824,19.509615,74.761227,6.994265,67.766962,13.243059,95.806390,6.994265,88.812125,6.742760,103.422076,6.994265,96.427811,0,105.949596,0,105.949596,0,133.271604,0,133.271604,0,107.733588,0,107.733588,0,104.493452,0,104.493452,0,111.808380,0,111.808380,0,107.789864,0,107.789864,0,114.389637,0,114.389637,0,126.336961,0,126.336961,0,138.432348,0,138.432348,0,156.380233,0,156.380233,1,0.000000,0.000000
57.500000,68.972297,6.994265,61.978033,52.650485,53.243155,6.994265,46.248890,47.620083,61.485870,6.994265,54.491605,42.402048,62.157411,6.994265,55.163146,36.989379,69.262196,6.994265,62.267931,31.374818,73.260136,6.994265,66.265871,25.550834,84.163610,6.994265,77.169346,19.509615,96.596447,6.994265,89.602182,13.243059,106.606831,6.994265,99.612566,6.742760,133.302117,6.994265,126.307852,0,142.150376,0,142.150376,0,151.123369,0,151.123369,0,163.015766,0,163.015766,0,110.067645,0,110.067645,0,90.160731,0,90.160731,0,89.138887,0,89.138887,0,93.112827,0,93.112827,0,86.608380,0,86.608380,0,82.298813,0,82.298813,0,97.432230,0,97.432230,1,0.000000,0.000000
57.500000,75.547498,6.994265,68.553233,52.650485,76.333480,6.994265,69.339215,47.620083,94.955969,6.994265,87.961704,42.402048,91.266266,6.994265,84.272002,36.989379,96.267257,6.994265,89.272992,31.374818,85.383290,6.994265,78.389025,25.550834,80.236086,6.994265,73.241821,19.509615,63.226000,6.994265,56.231735,13.243059,75.239003,6.994265,68.244738,6.742760,78.266435,6.994265,71.272170,0,79.256199,0,79.256199,0,79.259325,0,79.259325,0,69.774731,0,69.774731,0,99.732089,0,99.732089,0,70.932065,0,70.932065,0,71.156976,0,71.156976,0,52.219461,0,52.219461,0,53.474234,0,53.474234,0,61.200959,0,61.200959,0,61.121160,0,61.121160,1,0.000000,0.000000
57.500000,78.671592,6.994265,71.677327,52.650485,91.877611,6.994265,84.883347,47.620083,94.228490,6.994265,87.234225,42.402048,88.855319,6.994265,81.861054,36.989379,66.963366,6.994265,59.969101,31.374818,79.069508,6.994265,72.075244,25.550834,83.503510,6.994265,76.509245,19.509615,73.889146,6.994265,66.894881,13.243059,86.396911,6.994265,79.402646,6.742760,97.410228,6.994265,90.415963,0,76.567080,0,76.567080,0,59.776220,0,59.776220,0,39.884231,0,39.884231,0,32.411488,0,32.411488,0,38.240419,0,38.240419,0,35.060108,0,35.060108,0,24.015982,0,24.015982,0,24.149713,0,24.149713,0,21.603415,0,21.603415,0,25.735161,0,25.735161,1,0.000000,0.000000
57.500000,79.104308,6.994265,72.110043,52.650485,93.419383,6.994265,86.425118,47.620083,92.442451,6.994265,85.448187,42.402048,95.793152,6.994265,88.798887,36.989379,86.851634,6.994265,79.857369,31.374818,86.530485,6.994265,79.536220,25.550834,98.110790,6.994265,91.116525,19.509615,90.381646,6.994265,83.387381,13.243059,86.275138,6.994265,79.280873,6.742760,105.668382,6.994265,98.674117,0,103.628944,0,103.628944,0,95.925102,0,95.925102,0,82.841641,0,82.841641,0,91.874560,0,91.874560,0,89.944324,0,89.944324,0,67.306480,0,67.306480,0,59.153967,0,59.153967,0,55.976293,0,55.976293,0,51.857053,0,51.857053,0,45.713580,0,45.713580,1,0.000000,0.000000
57.500000,85.508417,6.994265,78.514152,52.650485,83.095304,6.994265,76.101039,47.620083,91.059055,6.994265,84.064790,42.402048,96.747875,6.994265,89.753610,36.989379,73.707836,6.994265,66.713572,31.374818,75.021926,6.994265,68.027661,25.550834,85.259100,6.994265,78.264836,19.509615,77.837403,6.994265,70.843138,13.243059,77.715701,6.994265,70.721436,6.742760,71.373473,6.994265,64.379208,0,70.956724,0,70.956724,0,71.750204,0,71.750204,0,81.784750,0,81.784750,0,74.925985,0,74.925985,0,79.363127,0,79.363127,0,72.190268,0,72.190268,0,65.831587,0,65.831587,0,59.788549,0,59.788549,0,57.674702,0,57.674702,0,49.986527,0,49.986527,1,0.000000,0.000000
57.500000,65.554025,6.994265,58.559760,52.650485,67.631645,6.994265,60.637380,47.620083,79.383715,6.994265,72.389450,42.402048,80.839809,6.994265,73.845545,36.989379,95.366985,6.994265,88.372720,31.374818,83.154810,6.994265,76.160545,25.550834,105.634814,6.994265,98.640549,19.509615,92.051879,6.994265,85.057614,13.243059,104.290549,6.994265,97.296285,6.742760,121.879946,6.994265,114.885681,0,103.429854,0,103.429854,0,145.791508,0,145.791508,0,138.028290,0,138.028290,0,104.480894,0,104.480894,0,94.266975,0,94.266975,0,78.095104,0,78.095104,0,77.149079,0,77.149079,0,81.673602,0,81.673602,0,73.843322,0,73.843322,0,91.037448,0,91.037448,1,0.000000,0.000000
