,0.000000,1.000000,2.000000,3.000000,4.000000,5.000000,6.000000,7.000000,8.000000,9.000000,10.000000,11.000000,12.000000,13.000000,14.000000,15.000000,16.000000,17.000000,18.000000,19.000000,20.000000,21.000000,22.000000,23.000000,24.000000,25.000000,26.000000,27.000000,28.000000,29.000000,30.000000,31.000000,32.000000,33.000000,34.000000,35.000000,36.000000,37.000000,38.000000,39.000000,40.000000,41.000000,42.000000,43.000000,44.000000,45.000000,46.000000,47.000000,48.000000,49.000000,50.000000,51.000000,52.000000,53.000000,54.000000,55.000000,56.000000,57.000000,58.000000,59.000000
15.000000,14.124593,14.118672,14.112624,14.106443,14.100124,14.093663,14.087054,14.080290,14.073366,14.066274,14.059008,14.051559,14.043920,14.036081,14.028034,14.019767,14.011269,14.002529,13.993531,13.984263,13.974707,13.964845,13.954656,13.944117,13.933201,13.921875,13.910101,13.897831,13.885003,13.871529,13.857274,13.841991,13.825067,13.803644,12.959370,12.918153,12.117609,12.093182,12.046920,11.223024,9.578574,6.346214,6.244020,3.800768,2.961466,-1.052756,-2.837093,-6.081918,-11.827652,-19.110593,-26.804001,-34.342573,-41.613186,-47.745082,-53.995445,-64.077073,-77.502752,-93.444011,-101.990999,-106.306091
16.000000,14.192234,14.187034,14.181729,14.176315,14.170788,14.165145,14.159381,14.153493,14.147474,14.141320,14.135025,14.128585,14.121992,14.115240,14.108323,14.101232,14.093960,14.086498,14.078836,14.070965,14.062872,14.054546,14.045972,14.037137,14.028021,14.018606,14.008869,13.998784,13.988318,13.977432,13.966075,13.954175,13.941623,13.928226,13.913539,13.895863,13.808604,13.029694,12.215660,12.195911,12.170326,11.343667,11.282784,8.922497,6.433813,4.864670,3.895438,3.054069,-0.945915,-2.491356,-5.898270,-9.242520,-15.534573,-24.675274,-30.679071,-39.126791,-43.409886,-50.719307,-55.689547,-68.680736
17.000000,14.251918,14.247314,14.242623,14.237841,14.232967,14.227996,14.222925,14.217752,14.212472,14.207081,14.201575,14.195951,14.190202,14.184326,14.178315,14.172166,14.165871,14.159424,14.152819,14.146049,14.139104,14.131977,14.124657,14.117135,14.109399,14.101435,14.093230,14.084767,14.076027,14.066988,14.057623,14.047898,14.037772,14.027185,14.016048,14.004209,13.991333,13.976332,13.947419,13.116855,12.301057,12.284518,12.264977,12.231177,11.412349,10.485917,8.879410,6.510460,4.943671,3.979177,3.132571,-0.851643,-1.815489,-5.772652,-8.265621,-14.644442,-21.793299,-28.231623,-36.609656,-41.412159
18.000000,14.304970,14.300866,14.296688,14.292434,14.288102,14.283690,14.279195,14.274614,14.269944,14.265183,14.260326,14.255372,14.250315,14.245154,14.239883,14.234498,14.228995,14.223369,14.217615,14.211728,14.205701,14.199528,14.193203,14.186718,14.180065,14.173235,14.166218,14.159003,14.151577,14.143928,14.136038,14.127889,14.119459,14.110719,14.101633,14.092153,14.082204,14.071665,14.060281,14.047311,14.027870,13.191942,13.160775,12.362011,12.345977,12.325390,11.503923,11.468529,9.847217,6.610685,6.576838,5.012111,4.053731,3.196028,-0.767846,-1.671815,-5.670399,-8.111280,-13.650081,-19.402392
19.000000,14.352438,14.348756,14.345011,14.341203,14.337328,14.333385,14.329373,14.325288,14.321128,14.316892,14.312576,14.308179,14.303696,14.299126,14.294466,14.289711,14.284859,14.279906,14.274847,14.269680,14.264399,14.259001,14.253478,14.247827,14.242042,14.236115,14.230040,14.223809,14.217415,14.210846,14.204094,14.197145,14.189986,14.182602,14.174972,14.167074,14.158876,14.150337,14.141397,14.131954,14.121813,14.110449,14.095291,13.258072,13.240257,12.430472,12.416874,12.400858,12.374777,11.559149,11.494976,9.162300,6.672230,6.631386,5.068583,4.120482,3.236013,-0.692870,-1.569555,-4.874217
20.000000,14.395158,14.391837,14.388462,14.385032,14.381546,14.378001,14.374398,14.370732,14.367004,14.363210,14.359350,14.355420,14.351419,14.347344,14.343194,14.338964,14.334654,14.330259,14.325777,14.321205,14.316539,14.311776,14.306911,14.301942,14.296862,14.291669,14.286355,14.280917,14.275347,14.269640,14.263788,14.257782,14.251614,14.245274,14.238749,14.232025,14.225087,14.217914,14.210479,14.202748,14.194669,14.186162,14.177068,14.167006,14.154447,14.088254,13.303466,12.491446,12.479682,12.466379,12.449441,12.123645,11.606748,10.023158,9.180506,6.727539,6.658886,5.100401,4.180530,3.171403
21.000000,14.433811,14.430799,14.427741,14.424636,14.421483,14.418279,14.415025,14.411718,14.408357,14.404940,14.401466,14.397933,14.394340,14.390684,14.386964,14.383177,14.379322,14.375396,14.371397,14.367322,14.363169,14.358935,14.354617,14.350211,14.345715,14.341125,14.336437,14.331646,14.326749,14.321741,14.316615,14.311368,14.305991,14.300478,14.294821,14.289012,14.283039,14.276892,14.270554,14.264010,14.257237,14.250204,14.242869,14.235163,14.226961,14.217977,14.207227,14.184143,13.358697,13.334076,12.535807,12.524410,12.511025,12.490174,11.676705,11.643802,10.039105,8.266858,6.777255,5.384742
22.000000,14.468949,14.466206,14.463423,14.460599,14.457732,14.454823,14.451869,14.448870,14.445825,14.442732,14.439589,14.436396,14.433151,14.429852,14.426499,14.423089,14.419620,14.416092,14.412501,14.408846,14.405126,14.401336,14.397477,14.393544,14.389535,14.385448,14.381280,14.377027,14.372686,14.368253,14.363724,14.359096,14.354363,14.349521,14.344564,14.339485,14.334278,14.328935,14.323448,14.317804,14.311993,14.305999,14.299802,14.293377,14.286686,14.279674,14.272238,14.264159,14.254769,14.239588,13.408047,13.393678,12.586308,12.576359,12.565127,12.550937,12.489440,11.716754,11.637050,9.334928
23.000000,14.501032,14.498523,14.495979,14.493399,14.490783,14.488129,14.485436,14.482704,14.479932,14.477118,14.474261,14.471361,14.468416,14.465425,14.462386,14.459299,14.456162,14.452973,14.449731,14.446435,14.443082,14.439671,14.436200,14.432667,14.429070,14.425407,14.421676,14.417874,14.413998,14.410045,14.406014,14.401900,14.397699,14.393409,14.389025,14.384543,14.379957,14.375263,14.370454,14.365523,14.360463,14.355264,14.349916,14.344405,14.338714,14.332820,14.326694,14.320285,14.313512,14.306203,14.297884,14.286182,13.452609,13.441724,13.217532,12.623218,12.613513,12.602148,12.585047,11.773097
